GDP_Growth_annual_perc,External_Debt_perc_GNI,Govt_Expenditure_perc_GDP,FDI_Inflows_perc_GDP,Poverty_Headcount_Ratio,sentiment_score,corruption_risk
1.11644310902427,37.7078002750993,27.3876244852279,4.00421026360441,0.0,-0.0180908301767676,0
5.4368591229252,349.676525389679,26.0040350878841,12.8065189015033,81.4,-0.0621077476551226,1
1.91147996033504,43.0974181830946,33.4798352578178,2.27046857469365,31.2,-0.1059482806637806,1
-3.89438647450662,37.7078002750993,25.985787854095598,0.23530176692753,0.5,-0.1327370643939394,1
3.87143694070356,19.9766366353145,15.6631319151388,1.78482633957161,27.1,-0.051301385551948,1
2.44098194492067,123.342420933118,33.5044167207813,4.42178946686191,0.2,0.0,1
6.34148557153473,20.5816241678276,14.2125593180425,2.86833826070497,8.3,-0.200161529040404,1
2.21998026536549,37.7078002750993,26.7049854253781,3.0948394339821,0.3,-0.1291115864155338,0
1.16472423928819,37.7078002750993,39.7385780326601,-5.03254975124343,0.3,0.0350996031746031,0
1.82140694115385,37.7078002750993,17.3034829398763,26.2141035698283,0.5,-0.0410511764069264,0
2.87346677785811,37.7078002750993,16.4020498301416,3.55390337011002,0.2,-0.1612765306122449,0
0.25993557687633,50.2455135053928,34.6532754617872,1.31407752293306,31.2,-0.0728766279761904,1
2.32581354806429,37.7078002750993,17.0848821579089,3.62980398357005,0.5,-0.207965897065897,0
4.47689915845876,37.7078002750993,14.2879989784805,29.6706126230568,0.5,-0.0683462702020202,0
1.75566129145483,37.7078002750993,17.5175199279774,2.70016900895675,0.2,-0.1352785521885522,0
1.45863634911349,37.7078002750993,34.1464759438035,0.194915236759351,0.5,-0.1846956230674087,0
5.95052802804381,37.7078002750993,22.4985744222565,2.97618288160973,0.2,-0.0016295411255411,0
4.18903628100851,37.7078002750993,18.2522606578883,2.29317324184365,0.2,0.0085323403679653,0
3.97442307944702,15.8516033315084,28.662521677616,3.91518011405433,7.1,-0.1806477272727272,1
3.49638686458842,37.7078002750993,35.5258252195945,3.34262941303518,0.5,-0.0380430693542568,0
8.86182187578046,37.7078002750993,17.9061514875177,3.68689336269236,0.0,-0.1294525903679654,1
6.1391761744749,43.180953537222,10.9772842777823,1.02703421422807,49.2,-0.0450113996212121,1
3.75796884487347,37.7078002750993,28.3049046331442,2.55005949502613,0.0,-0.1244906565656565,0
3.77911068354334,37.7078002750993,30.6954172142523,1.0619303911252,0.5,-0.1688900046213771,0
0.787051861494078,37.7078002750993,34.7251099755849,5.01894398780264,0.2,-0.47585,0
4.41318742129586,37.7078002750993,17.3574598059896,2.50697705748044,0.0,-0.071731428030303,1
1.12374694968757,37.7078002750993,38.5620876873851,3.99513402641071,0.2,-0.0313112456709956,0
-12.0367930931152,14.7022768430631,27.6121352770907,-1.58049696252586,0.6,-0.0269968863636363,1
7.38206633449863,37.7078002750993,36.2155316033098,4.1621434518547,0.2,-0.0230416616161616,0
6.67972935662864,101.617142296998,19.6201763346953,11.0275561357338,0.5,-0.1216055555555555,1
7.42484738326097,37.7078002750993,18.2319253890148,4.26864663854031,0.5,-0.220398106060606,1
2.48546800826588,36.2068137000957,31.259190573785,2.05358095229684,29.5,-0.1628944764904816,1
6.11852566221303,20.1781567560598,14.8073074115535,2.30117498598294,8.3,-0.0463957296176046,1
-6.1689177146757,52.780991413988,37.8354162011745,0.933073684352394,31.2,-0.0968618683261183,1
2.35997228099491,109.407147922562,33.6062064378191,3.28306130596563,0.1,-0.0345788333333333,1
-1.78010601831291,37.7078002750993,38.7585745073268,0.36387453868222,0.2,-0.0817309105339105,0
1.39267343161971,37.7078002750993,40.3069360551146,0.197410828523168,0.3,-0.2219505972422639,0
1.27799983192831,37.7078002750993,39.8534795726126,1.86415567840611,0.2,-0.2416323863636363,0
3.07304549209093,37.7078002750993,37.3753237986279,2.49983169836595,0.3,-0.2776631313131313,0
0.152314967200653,74.055964307376,39.5379741977224,4.47720109403357,0.1,0.0,1
-3.89438647450662,37.7078002750993,25.985787854095598,0.23530176692753,0.5,-0.0872616098484848,1
-1.81975035118309,15.1161609151855,25.9749833916221,-2.68799428357231,0.6,-0.0360639927849927,1
7.70256844839309,193.622142000203,22.2435713893799,27.8047100445849,74.4,-0.0419999999999999,1
6.89695171050985,23.8486165444834,13.5454813748711,1.22763000703119,21.3,-0.1681869047619047,1
2.87846971467883,37.7078002750993,26.2293809326048,4.25033304779982,0.5,-0.0975140928030303,0
4.7344112255433,25.6176220110699,9.78276662473592,0.601447643354898,44.7,-0.035998869047619,1
-3.89438647450662,37.7078002750993,25.985787854095598,0.23530176692753,0.5,0.0,1
9.68959249192875,19.5524130311129,15.6631319151388,1.41217101040888,27.1,-0.0205830382395382,1
3.74757848792792,37.7078002750993,14.4158695300905,20.3766287562495,0.5,-0.0870914411976911,0
-1.27817177234034,37.7078002750993,45.3909564287933,-0.892552414465765,0.3,-0.0705459455868205,0
1.79214400716117,37.7078002750993,16.7887620098092,-3.52948637026792,0.0,0.0,0
-5.77772470686801,21.4094740100862,15.6631319151388,2.40620322673636,27.1,-0.0470116761063011,1
2.06868969039562,37.7078002750993,17.2408228496826,24.2480735008832,0.0,0.0,0
-0.0054323016167074,37.7078002750993,42.5735551510871,-5.00312031968255,0.0,-0.1828638888888888,0
1.85733971623901,37.7078002750993,38.1512199127016,1.87399423252337,0.2,-0.2729749999999999,0
-5.03823343468899,37.7078002750993,28.5714736058033,1.75897085668576,0.2,-0.0378443564814814,0
3.48836234022659,92.7372175750206,33.4087191126581,3.80086991777664,0.2,-0.0041567803030303,1
3.85823282795663,25.4724026227886,13.5211906618935,0.856963002985963,0.5,0.11335,1
1.783666761634,29.9289604201936,32.2312978931468,4.07858821454947,6.9,-0.0640537613636363,1
5.29391283414003,37.7078002750993,19.7347795900774,5.07446032143377,0.4,-0.2962166666666666,1
-3.89438647450662,37.7078002750993,25.985787854095598,0.23530176692753,0.5,-0.0863824848484848,1
2.31781394821475,355.807277125641,20.0432502816617,21.7841914901932,81.6,-0.1189719840367965,1
-3.89438647450662,37.7078002750993,25.985787854095598,0.23530176692753,0.5,-0.0273345016233766,1
-0.307246896026541,37.7078002750993,36.3461114628741,1.94110136401944,0.5,-0.1268951054292929,0
3.04472652391918,62.7299371223109,16.6849522138374,-6.32056384328187,39.3,-0.0132132657828282,1
-7.81693284075131,48.3940475120946,10.9772842777823,0.559613084240531,49.2,-0.1153485751262626,1
1.34309403607476,37.7078002750993,25.985787854095598,0.57815873215477,0.5,0.0,1
1.39425181563566,37.7078002750993,35.5258252195945,1.40756582604372,0.5,-0.0525016718975469,0
2.37698570395052,48.319673553011,20.2119298760243,2.42516912870729,35.7,0.0,1
1.36279965488859,37.7078002750993,17.2162171145504,20.6035377868275,0.0,-0.05802325,0
3.6699998840452,37.7078002750993,32.720769435816,2.93470785974787,0.2,-0.0407329030483405,0
2.27959179820343,37.7078002750993,26.6338388364042,3.63608951454837,0.5,-0.0526954621212121,0
2.10441456445301,37.7078002750993,39.4680654843822,0.61075067778712,0.2,0.1113166666666666,0
1.65271978656361,37.7078002750993,27.4487709234683,1.82321441511707,0.0,-0.2218005186691933,0
19.6754076562536,61.0751907978306,16.1209443547968,1.01802616388953,0.5,0.0,1
3.44199220009025,37.7078002750993,27.6611156622091,1.91730721115443,1.0,-0.1066140019841269,0
-2.58004964404932,114.845094739154,17.5116639833286,-0.340242828705014,0.5,-0.1539800144300144,1
6.21493416858989,37.7078002750993,12.7726522542327,17.5960314065855,0.5,-0.4067819444444445,0
7.62828592298754,37.7078002750993,25.985787854095598,-0.995279210263068,0.6,-0.2616404860109027,1
2.46374626574153,37.7078002750993,38.6946477433892,1.46874278067631,0.3,-0.0321029981060606,0
1.22077782360842,31.1964144591405,31.1361557850731,3.692673213156,7.0,-0.0714694261363636,1
1.50218070952037,12.2155775212943,27.6121352770907,-1.25770209772783,0.6,-0.0477014255050505,1
2.74296344906655,37.7078002750993,17.5409004540917,2.46931207254863,0.2,-0.0735792580266955,0
2.11116814768786,37.7078002750993,32.6329859403151,2.0246819461122,1.0,-0.0318859948593073,0
4.53540565716095,37.7078002750993,33.6065530712399,1.78752299153708,0.5,-0.0304244873737373,0
5.44528081048476,85.1737693525904,36.8763128364085,4.256089748054,0.1,0.0,1
1.58289703108802,37.7078002750993,41.321624841298,-3.56794135328115,0.1,-0.281575,0
4.24238555336139,37.7078002750993,27.6611156622091,4.16149504206489,1.0,-0.0088990863997114,0
5.62595697508641,37.7078002750993,25.985787854095598,1.3076789836805,0.5,0.0,1
7.33449996034538,28.1962101295523,13.7936889438216,0.513698049517659,0.5,0.4923,1
-1.31636168896895,84.2843625797666,15.6076580956447,-8.12589110876485,39.3,-0.063712772005772,1
5.24131619937695,18.5055609944676,14.4898394030493,2.0020634629993,27.1,-0.1472282602813852,1
0.503955740242247,23.1060429665359,29.2822360064413,3.57135266957477,4.7,-0.0717395626539565,1
1.92117598576537,18.3256247175724,28.1749993082199,3.75496285641218,6.4,-0.1218850237064522,1
-5.63821471714934,148.159899274824,16.6849522138374,-3.84826398729862,39.3,-0.0400143149951899,1
4.69699024225795,361.948593955372,18.5198742757507,25.9187724637849,74.4,0.0,1
-3.89438647450662,37.7078002750993,25.985787854095598,0.23530176692753,0.5,-0.0634672057178932,1
6.79538341897911,19.5049373712632,15.6141099220983,1.50731583255894,27.1,-0.0039844322390572,1
1.8600074900921,37.7078002750993,36.1767651513151,2.46670057625106,0.2,-0.0052543939393939,0
3.48493202422782,338.142192140037,19.649486675822,11.1741431838994,74.4,-0.0587189924242424,1
0.386224592046474,37.7078002750993,27.9891744091962,1.76465787052263,0.0,-0.2255249457800797,0
2.7593859723839,37.7078002750993,26.9840896451806,3.56056595221134,0.5,-0.16813066004316,0
0.943571561325001,56.7801551813803,20.8188316179919,11.0813390258994,0.5,-0.1046858333333333,1
2.63385099105624,12.3214408602116,24.4834204312244,-2.14854834807913,0.6,-0.0249239621212121,1
2.37743572761507,395.929124541799,23.3044189350831,32.7522138534006,81.6,-0.0476657794011543,1
1.98948553969423,48.8894081068738,20.2119298760243,1.95406170974962,35.7,0.0,1
2.29471066413561,37.7078002750993,27.3671431834324,1.64319555960592,0.0,-0.1922089603597705,0
6.00672194558203,37.7078002750993,19.6835443850248,3.14122940365348,0.1,-0.2517617346938775,1
2.26368817563613,37.7078002750993,25.7090141553581,-4.45521124532956,0.6,-0.1840692649942649,1
7.14945675000752,21.1393857334664,13.4351490147382,2.59850803494211,14.6,-0.3221980519480519,1
-3.2767587964736,38.0074518565909,34.9119748286061,2.59263795310275,2.8,-0.0440787537878787,1
4.84308697634881,37.7078002750993,15.9220579344968,2.31458721219734,0.0,-0.069577490530303,1
5.47345419253853,37.7078002750993,20.9798770041143,2.82905738174529,0.4,-0.145569696969697,1
-3.89438647450662,37.7078002750993,25.985787854095598,0.23530176692753,0.5,-0.0441985795454545,1
2.09349621669912,37.7078002750993,40.0409856051015,0.818121298166467,0.5,-0.0191544599433488,0
3.00482266944432,19.8377244696815,28.150486422269,3.04150901624338,5.4,-0.1902700430228208,1
4.95503259440756,41.0396501185489,34.53100888431,9.6602653363801,31.2,-0.0026082487373737,1
-28.7585842155085,84.0719419936619,57.894766176113,0.136428578229067,0.0,-0.0663449839466089,1
-1.48879125078348,37.7078002750993,25.985787854095598,0.402601927997842,0.5,0.0,1
2.16949889758517,37.7078002750993,27.5095890686293,0.437659919660914,0.0,-0.189676497898237,0
-5.45684658426701,37.7078002750993,18.4715851445262,1.20275464255821,0.0,-0.050546465007215,1
13.9364301737537,37.7078002750993,25.985787854095598,1.55961531280073,0.6,-0.1595331945831946,1
-9.51829474045297,25.3116154574058,19.5603029244639,1.88586363211171,8.3,-0.0543035264249639,1
-3.54576339269425,30.7299282819868,33.9491788065831,3.59214931791344,5.4,-0.1067963218477711,1
0.649971001734855,37.7078002750993,17.0597786823228,3.85389453706153,0.5,-0.214799808987309,0
3.16855627858818,27.7414231921247,31.0619734464171,0.903381424332556,29.5,-0.1233483511858511,1
7.3930936986377,239.064704223877,22.2435713893799,23.8654900431928,74.4,-0.0770854166666666,1
7.99625378571471,23.0297689509967,15.1256903622794,2.09211521443253,27.1,-0.1538365338805815,1
6.40256484471193,37.7078002750993,25.985787854095598,1.00796493975113,0.5,-0.2070451429883248,1
1.77985354092071,55.1384167758717,21.8094849313164,1.99969354812061,35.7,0.0,1
5.53473354745886,96.1309681619187,65.5600221546264,2.52287921090664,0.0,-0.04288622754329,1
-0.119590735829973,37.7078002750993,30.2551947530937,1.35325605506287,1.0,-0.1017889588744588,0
0.755794054371208,64.0275803013103,25.2362484712416,1.66926771128193,35.7,0.0,1
3.47058203866328,37.7078002750993,29.6846795093578,1.18710350117229,0.5,-0.06471441504329,0
-6.33244975108572,48.4900872128193,10.9772842777823,0.970226031083543,49.2,-0.1119697462121212,1
1.55678384721676,45.7386176540485,33.9954978254972,1.37429117153459,31.2,-0.0758979659090909,1
3.04406102969423,37.7078002750993,16.4692697536485,-1.9380912110037,0.2,-0.0187836136363636,0
1.32286905404399,26.8156664563017,32.3610510090101,3.33825981739039,6.9,0.0279751111111111,1
2.31747144034802,37.7078002750993,30.0637021870177,1.36885808151902,0.5,-0.0277573508297258,0
4.69372252557893,37.7078002750993,20.6021204303102,3.49431175959971,0.1,-0.0556847643097643,1
2.71602454639843,37.7078002750993,27.5391986454965,2.89088052868023,0.2,-0.0140585151515151,0
5.45638755166587,21.7351878662519,16.166712404362,1.31293453035323,27.1,-0.1725544645766419,1
1.07809951970673,74.300461802381,16.6849522138374,-2.49735273623951,39.3,-0.0019407512626262,1
5.81272240983328,37.7078002750993,15.8258190286835,2.9358203805856,0.1,0.0,1
