Control_of_Corruption,Poverty_Headcount_Ratio,Year,Voice_Accountability,Regulatory_Quality,Govt_Expenditure_perc_GDP,FDI_Inflows_perc_GDP,Rule_of_Law,Country,Government_Effectiveness,GDP_Growth_annual_perc,External_Debt_perc_GNI,Political_Stability,Risk_Category,Voice_Accountability_flag,Political_Stability_flag,Government_Effectiveness_flag,Regulatory_Quality_flag,Rule_of_Law_flag,Control_of_Corruption_flag,total_flags,corruption_risk,Year_numeric
0.228581383824348,,2020,-0.154460147023201,0.666613459587097,18.4715851445262,1.20275464255821,0.573119819164276,Malaysia,1.02225887775421,-5.45684658426701,,0.125864699482918,High-Risk,1,1,1,1,1,1,6,1,2020
0.146233186125755,0.0,2021,-0.164951831102371,0.714465439319611,17.2542689687307,5.41625984914689,0.532065808773041,Malaysia,0.952433526515961,3.31534954399166,,0.0595565475523472,High-Risk,1,1,1,1,1,1,6,1,2021
0.248940765857697,,2022,0.000423186487751,0.644006609916687,17.9061514875177,3.68689336269236,0.561419248580933,Malaysia,0.992667615413666,8.86182187578046,,0.163117811083794,High-Risk,1,1,1,1,1,1,6,1,2022
0.295621365308762,,2023,0.0876194089651108,0.660894274711609,17.0192684093425,1.98111065098392,0.571915447711945,Malaysia,0.875369668006897,3.55548715410509,,0.16851469874382,High-Risk,1,1,1,1,1,1,6,1,2023
-0.436986297369003,,2010,-0.120654635131359,-0.453413218259811,19.6201763346953,11.0275561357338,-0.487646609544754,Mozambique,-0.616408288478851,6.67972935662864,101.617142296998,0.394421875476837,High-Risk,1,1,1,1,1,1,6,1,2010
-0.496196299791336,,2011,-0.199520617723465,-0.473082095384598,21.2948647268172,25.0623636819297,-0.579845726490021,Mozambique,-0.650063931941986,7.13405842300445,93.7502668447009,0.332048267126083,High-Risk,1,1,1,1,1,1,6,1,2011
-0.569021642208099,,2012,-0.197661280632019,-0.465775460004807,22.2435713893799,33.767102801243,-0.598753094673157,Mozambique,-0.653231084346771,7.9945031610722,119.104733383803,0.39049369096756,High-Risk,1,1,1,1,1,1,6,1,2012
-0.602838695049286,,2013,-0.256401658058167,-0.417519450187683,,38.9428653441902,-0.820203185081482,Mozambique,-0.635945856571198,6.57141389665537,168.920055097791,-0.226966470479965,High-Risk,1,1,1,1,1,1,6,1,2013
-0.669842422008514,74.4,2014,-0.24679134786129,-0.435868889093399,,27.8047100445849,-0.809284687042236,Mozambique,-0.744966745376587,7.70256844839309,193.622142000203,-0.336002737283707,High-Risk,1,1,1,1,1,1,6,1,2014
-0.779485106468201,,2015,-0.270830363035202,-0.56189900636673,,23.8654900431928,-0.869379043579102,Mozambique,-0.828703820705414,7.3930936986377,239.064704223877,-0.516435563564301,High-Risk,1,1,1,1,1,1,6,1,2015
-0.902741551399231,,2016,-0.417111307382584,-0.74905401468277,18.5198742757507,25.9187724637849,-1.0751576423645,Mozambique,-0.946212470531464,4.69699024225795,361.948593955372,-1.09681463241577,High-Risk,1,1,1,1,1,1,6,1,2016
-0.857399106025696,,2017,-0.420955717563629,-0.770824313163757,17.6256749397463,17.4831119319856,-1.0070892572403,Mozambique,-0.95696634054184,2.63820737310658,356.80240900822,-0.918098509311676,High-Risk,1,1,1,1,1,1,6,1,2017
-0.809045612812042,,2018,-0.484720945358276,-0.796630501747131,19.649486675822,11.1741431838994,-1.06761610507965,Mozambique,-0.960869610309601,3.48493202422782,338.142192140037,-0.833229660987854,High-Risk,1,1,1,1,1,1,6,1,2018
-0.872100949287415,81.6,2019,-0.544878602027893,-0.780855536460876,20.0432502816617,21.7841914901932,-1.07297027111053,Mozambique,-0.909160733222961,2.31781394821475,355.807277125641,-0.765720069408417,High-Risk,1,1,1,1,1,1,6,1,2019
-0.787528455257416,,2020,-0.595090806484222,-0.772882997989655,22.904910395848,22.3944370320025,-1.07670676708221,Mozambique,-0.810174465179443,-1.21952250011192,420.571573313751,-1.28312349319458,High-Risk,1,1,1,1,1,1,6,1,2020
-0.832316100597382,,2021,-0.608652472496033,-0.796027064323425,23.3044189350831,32.7522138534006,-1.05518043041229,Mozambique,-0.802774250507355,2.37743572761507,395.929124541799,-1.25703620910645,High-Risk,1,1,1,1,1,1,6,1,2021
-0.835754334926605,81.4,2022,-0.586264908313751,-0.726218461990356,26.0040350878841,16.0042947069706,-1.02469038963318,Mozambique,-0.73704868555069,4.36445074432608,368.716162801124,-1.26560831069946,High-Risk,1,1,1,1,1,1,6,1,2022
-0.828437745571136,,2023,-0.593393087387085,-0.708528399467468,,12.8065189015033,-1.02632343769073,Mozambique,-0.716628909111023,5.4368591229252,349.676525389679,-1.26869130134583,High-Risk,1,1,1,1,1,1,6,1,2023
2.32940340042114,,2010,1.50750553607941,1.81236732006073,34.1464759438035,0.194915236759351,1.86188757419586,New Zealand,1.81132459640503,1.45863634911349,,1.23648881912231,Low-Risk,0,0,0,0,0,0,0,0,2010
2.29086756706238,,2011,1.57907593250275,1.96411323547363,40.0409856051015,0.818121298166467,1.89464735984802,New Zealand,1.87170588970184,2.09349621669912,,1.37673103809357,Low-Risk,0,0,0,0,0,0,0,0,2011
2.30788779258728,,2012,1.61772203445435,1.84479916095734,34.9609913456861,2.17878824315978,1.88321006298065,New Zealand,1.79215371608734,2.36630664656174,,1.36136555671692,Low-Risk,0,0,0,0,0,0,0,0,2012
2.33418917655945,,2013,1.60602045059204,1.81913685798645,33.073784356995,-0.0363955159235948,1.87013530731201,New Zealand,1.7499874830246,2.58954199031598,,1.45392656326294,Low-Risk,0,0,0,0,0,0,0,0,2013
2.24941229820251,,2014,1.52432608604431,1.94383800029755,32.3273793106287,1.61353184490058,2.00404477119446,New Zealand,1.92498862743378,3.82638491760299,,1.46792757511139,Low-Risk,0,0,0,0,0,0,0,0,2014
2.23321151733398,,2015,1.55502474308014,1.91034615039825,31.5156493940971,-0.0411688255414617,1.96533977985382,New Zealand,1.85281825065613,3.69036908387233,,1.51113760471344,Low-Risk,0,0,0,0,0,0,0,0,2015
2.23673152923584,,2016,1.53386211395264,2.02746391296387,30.6954172142523,1.0619303911252,1.9136335849762,New Zealand,1.8059014081955,3.77911068354334,,1.50114333629608,Low-Risk,0,0,0,0,0,0,0,0,2016
2.19591546058655,,2017,1.5597071647644,2.08179926872253,29.8953968712196,1.15602540847251,1.88447558879852,New Zealand,1.72795903682709,3.37873219470765,,1.56194603443146,Low-Risk,0,0,0,0,0,0,0,0,2017
2.13542580604553,,2018,1.6052497625351,2.00085973739624,29.6846795093578,1.18710350117229,1.83380126953125,New Zealand,1.62871909141541,3.47058203866328,,1.51216292381287,Low-Risk,0,0,0,0,0,0,0,0,2018
2.13093376159668,,2019,1.5376101732254,1.8710173368454,30.0637021870177,1.36885808151902,1.84377896785736,New Zealand,1.63243579864502,2.31747144034802,,1.41695356369019,Low-Risk,0,0,0,0,0,0,0,0,2019
2.11690759658813,,2020,1.59747445583344,1.87444794178009,36.3461114628741,1.94110136401944,1.83839273452759,New Zealand,1.53874325752258,-0.307246896026541,,1.46835374832153,Low-Risk,0,0,0,0,0,0,0,0,2020
2.16975808143616,,2021,1.59413957595825,1.80264282226562,33.6065530712399,1.78752299153708,1.78116655349731,New Zealand,1.30568933486938,4.53540565716095,,1.39449656009674,Low-Risk,0,0,0,0,0,0,0,0,2021
2.16323399543762,,2022,1.65168607234955,1.86519300937653,35.5258252195945,3.34262941303518,1.73037374019623,New Zealand,1.34026157855988,3.49638686458842,,1.32116913795471,Low-Risk,0,0,0,0,0,0,0,0,2022
2.08409547805786,,2023,1.68778347969055,1.91022837162018,,1.40756582604372,1.70570802688599,New Zealand,1.5299768447876,1.39425181563566,,1.35856962203979,Low-Risk,0,0,0,0,0,0,0,0,2023
2.07725214958191,0.2,2010,1.59508776664734,1.5119845867157,34.7251099755849,5.01894398780264,1.88987576961517,Norway,1.87354242801666,0.787051861494078,,1.33231151103973,Low-Risk,0,0,0,0,0,0,0,0,2010
2.14263248443604,0.1,2011,1.62635803222656,1.60296952724457,34.1417879241789,2.05367635776007,1.86417806148529,Norway,1.83171236515045,1.10565603382983,,1.33797693252563,Low-Risk,0,0,0,0,0,0,0,0,2011
2.24798226356506,0.1,2012,1.72816324234009,1.53973925113678,33.7289756030843,5.44056216851406,1.95103108882904,Norway,1.8999354839325,2.71795924894734,,1.32746982574463,Low-Risk,0,0,0,0,0,0,0,0,2012
2.28692841529846,0.2,2013,1.73790335655212,1.65741109848022,34.1933156114143,-0.260184320751091,1.97096431255341,Norway,1.87676703929901,1.01619084044641,,1.3520919084549,Low-Risk,0,0,0,0,0,0,0,0,2013
2.22268295288086,0.1,2014,1.68400382995605,1.64058220386505,35.6063174620846,0.646203788277674,2.02431488037109,Norway,1.82170379161835,2.04813200438943,,1.11995851993561,Low-Risk,0,0,0,0,0,0,0,0,2014
2.20029306411743,0.2,2015,1.68808364868164,1.59465098381042,38.1512199127016,1.87399423252337,1.97525000572205,Norway,1.8330682516098,1.85733971623901,,1.14562010765076,Low-Risk,0,0,0,0,0,0,0,0,2015
2.14950466156006,0.3,2016,1.66545379161835,1.6863489151001,39.7385780326601,-5.03254975124343,1.99445748329163,Norway,1.83236646652222,1.16472423928819,,1.18162095546722,Low-Risk,0,0,0,0,0,0,0,0,2016
2.19124555587769,0.3,2017,1.69478344917297,1.80552613735199,38.6946477433892,1.46874278067631,1.98068571090698,Norway,1.94444799423218,2.46374626574153,,1.15070176124573,Low-Risk,0,0,0,0,0,0,0,0,2017
2.05031037330627,0.3,2018,1.70934963226318,1.78418827056885,37.129454079189,-1.28796404191648,1.92207717895508,Norway,1.84514558315277,0.828931500516902,,1.12084853649139,Low-Risk,0,0,0,0,0,0,0,0,2018
2.0337541103363,0.2,2019,1.65354299545288,1.79789400100708,38.5620876873851,3.99513402641071,1.94084346294403,Norway,1.82773196697235,1.12374694968757,,1.14211213588715,Low-Risk,0,0,0,0,0,0,0,0,2019
2.06576919555664,0.3,2020,1.72022712230682,1.69426965713501,45.3909564287933,-0.892552414465765,1.92992174625397,Norway,1.88777232170105,-1.27817177234034,,1.22160577774048,Low-Risk,0,0,0,0,0,0,0,0,2020
2.10831046104431,0.2,2021,1.73803555965424,1.62860715389252,36.5206567819884,3.64643942475354,1.90791833400726,Norway,1.79539930820465,3.90868676830634,,1.08862638473511,Low-Risk,0,0,0,0,0,0,0,0,2021
2.0676383972168,0.3,2022,1.78067529201508,1.5161395072937,29.2916941759893,2.39446435427431,1.76085293292999,Norway,1.94172024726868,3.24622860260932,,0.86123925447464,Low-Risk,0,0,0,0,0,0,0,0,2022
2.11352157592773,0.2,2023,1.77725434303284,1.59752345085144,35.8939296791432,2.8543922106997,1.83398151397705,Norway,1.79993534088135,0.0721204806030329,,0.892857432365417,Low-Risk,0,0,0,0,0,0,0,0,2023
-0.781123995780945,,2010,-0.039045549929142,-0.215251356363297,13.7936889438216,0.513698049517659,-0.553793609142303,Philippines,0.0709009245038033,7.33449996034538,28.1962101295523,-1.65075957775116,Medium-Risk,1,1,1,1,1,1,6,1,2010
-0.685034811496735,,2011,-0.0199026539921761,-0.160969600081444,13.5211906618935,0.856963002985963,-0.506389260292053,Philippines,0.189581170678139,3.85823282795663,25.4724026227886,-1.39218163490295,Medium-Risk,1,1,1,1,1,1,6,1,2011
-0.573895454406738,21.3,2012,-0.0296867359429598,0.0405046008527279,13.5454813748711,1.22763000703119,-0.522410273551941,Philippines,0.205686181783676,6.89695171050985,23.8486165444834,-1.18824028968811,Medium-Risk,1,1,1,1,1,1,6,1,2012
-0.380065739154816,,2013,0.00626141391694546,0.0231475681066513,13.20715199779,1.31642638378197,-0.469005644321442,Philippines,0.205928966403008,6.75053130142255,20.8599970892676,-1.08425319194794,Medium-Risk,1,1,1,1,1,1,6,1,2013
-0.439754605293274,,2014,0.159192964434624,0.0773035287857056,12.8216477698348,1.92937522802216,-0.369522929191589,Philippines,0.31771445274353,6.34798748260867,23.2583864226071,-0.713820934295654,Medium-Risk,1,1,1,1,1,1,6,1,2014
-0.481130987405777,14.6,2015,0.14704766869545,0.0541701726615429,13.4767411156598,1.84018010717942,-0.417368292808533,Philippines,0.160157755017281,6.34830971672761,22.3349719565779,-0.854724228382111,Medium-Risk,1,1,1,1,1,1,6,1,2015
-0.519234538078308,,2016,0.163373067975044,0.112924449145794,13.4351490147382,2.59850803494211,-0.431536346673965,Philippines,0.0184973310679197,7.14945675000752,21.1393857334664,-1.37869036197662,Medium-Risk,1,1,1,1,1,1,6,1,2016
-0.507541537284851,,2017,0.0839975401759148,0.127081677317619,13.6131575683624,3.12238778404896,-0.501289486885071,Philippines,-0.0349111147224903,6.9309883258402,20.0551782939585,-1.18929100036621,Medium-Risk,1,1,1,1,1,1,6,1,2017
-0.576294243335724,8.3,2018,0.0210947003215551,0.0287664085626602,14.2125593180425,2.86833826070497,-0.565135478973389,Philippines,0.062349122017622,6.34148557153473,20.5816241678276,-1.09620380401611,Medium-Risk,1,1,1,1,1,1,6,1,2018
-0.606206953525543,,2019,0.00574713759124279,0.100199609994888,14.8073074115535,2.30117498598294,-0.57440197467804,Philippines,0.059953011572361,6.11852566221303,20.1781567560598,-0.9280606508255,Medium-Risk,1,1,1,1,1,1,6,1,2019
-0.510658323764801,,2020,-0.106204241514206,0.113156676292419,19.5603029244639,1.88586363211171,-0.652070105075836,Philippines,0.0678123831748962,-9.51829474045297,25.3116154574058,-0.778704285621643,Medium-Risk,1,1,1,1,1,1,6,1,2020
-0.530111014842987,8.1,2021,-0.154726296663284,0.0623732283711433,19.1392292224505,3.04078855310045,-0.666802585124969,Philippines,0.0347901321947575,5.71473313185116,26.0840083553609,-0.984022319316864,Medium-Risk,1,1,1,1,1,1,6,1,2021
-0.541212201118469,,2022,-0.0548803359270096,0.0627855956554413,18.6068893324404,2.3475097233369,-0.518263161182404,Philippines,0.063930444419384,7.58098212785563,25.9821705682316,-0.655268549919128,Medium-Risk,1,1,1,1,1,1,6,1,2022
-0.537639975547791,5.3,2023,-0.0168379731476307,0.16425496339798,16.8805903401184,2.0421035482067,-0.41814711689949,Philippines,0.154091909527779,5.51894967862863,25.0233834846282,-0.566050469875336,Medium-Risk,1,1,1,1,1,1,6,1,2023
2.17136287689209,,2010,-0.208965808153152,1.78359937667847,12.4128043266242,23.0694716770803,1.61884760856628,Singapore,2.28112554550171,14.5197497108994,,1.16941487789154,Low-Risk,1,0,0,0,0,0,1,0,2010
2.10299706459045,,2011,-0.10202718526125,1.7832305431366,12.7726522542327,17.5960314065855,1.66075348854065,Singapore,2.19381713867188,6.21493416858989,,1.19142174720764,Low-Risk,1,0,0,0,0,0,1,0,2011
2.11570811271667,,2012,0.0530913695693016,1.95790207386017,12.3839623831082,18.7435244231802,1.72407805919647,Singapore,2.20258617401123,4.43549759378537,,1.36817455291748,Low-Risk,1,0,0,0,0,0,1,0,2012
2.07046675682068,,2013,0.0366793386638165,1.96010839939117,12.3753378735642,20.9344810446532,1.69725751876831,Singapore,2.12806558609009,4.81763099120676,,1.378178358078,Low-Risk,1,0,0,0,0,0,1,0,2013
2.06742691993713,,2014,-0.0988200157880783,2.22636008262634,13.1510655902688,21.8184880782679,1.82067048549652,Singapore,2.21747350692749,3.93554027709007,,1.18627142906189,Low-Risk,1,0,0,0,0,0,1,0,2014
2.05113077163696,,2015,-0.161713510751724,2.25223541259766,15.9255259430938,22.6541826890491,1.77914321422577,Singapore,2.248699426651,2.97679931634806,,1.29889214038849,Low-Risk,1,0,0,0,0,0,1,0,2015
2.04224157333374,,2016,-0.149904429912567,2.17064332962036,14.4158695300905,20.3766287562495,1.78623282909393,Singapore,2.21462416648865,3.74757848792792,,1.47746896743774,Low-Risk,1,0,0,0,0,0,1,0,2016
2.08878493309021,,2017,-0.168806582689285,2.10915470123291,14.2879989784805,29.6706126230568,1.78575432300568,Singapore,2.22598195075989,4.47689915845876,,1.59912502765656,Low-Risk,1,0,0,0,0,0,1,0,2017
2.13473129272461,,2018,-0.0758845582604408,2.12173795700073,14.6822557796545,22.1183772606386,1.80290043354034,Singapore,2.23176574707031,3.4519759658687,,1.46825659275055,Low-Risk,1,0,0,0,0,0,1,0,2018
2.12004280090332,,2019,-0.206006988883018,2.15443754196167,14.1706593749508,28.3315504321637,1.83805370330811,Singapore,2.2316722869873,1.30804118153127,,1.48045420646667,Low-Risk,1,0,0,0,0,0,1,0,2019
2.11823177337646,,2020,-0.203881621360779,2.20529913902283,25.7456316212339,22.841082837391,1.83543491363525,Singapore,2.28420281410217,-3.81470885510713,,1.43851101398468,Low-Risk,1,0,0,0,0,0,1,0,2020
2.13951063156128,,2021,-0.13955394923687,2.22689867019653,16.2824973554065,33.3045808694371,1.81946074962616,Singapore,2.24803853034973,9.7568044629903,,1.44250547885895,Low-Risk,1,0,0,0,0,0,1,0,2021
2.09469985961914,,2022,-0.0601325668394566,2.21437835693359,14.8222699043527,29.414237864711,1.77819037437439,Singapore,2.14423561096191,4.10800021897151,,1.44037234783173,Low-Risk,1,0,0,0,0,0,1,0,2022
2.04018402099609,,2023,-0.0654119327664375,2.30859136581421,17.3034829398763,26.2141035698283,1.75317537784576,Singapore,2.31747198104858,1.82140694115385,,1.42420423030853,Low-Risk,1,0,0,0,0,0,1,0,2023
0.0653930976986885,29.5,2010,0.602090120315552,0.445573270320892,29.5775128260769,0.884904611686012,0.0977494567632675,South Africa,0.191702410578728,3.03973288127956,28.1800559318895,-0.0294270031154156,Medium-Risk,1,1,1,1,1,1,6,1,2010
-0.00423370534554124,,2011,0.590838611125946,0.446406275033951,31.0619734464171,0.903381424332556,0.129662588238716,South Africa,0.217559650540352,3.16855627858818,27.7414231921247,0.0240315701812506,Medium-Risk,1,1,1,1,1,1,6,1,2011
-0.184170603752136,,2012,0.5821533203125,0.398661673069,30.3651797341743,1.06492249485696,0.0844441577792168,South Africa,0.170115306973457,2.39623238465745,34.9360348114713,-0.0253867004066706,Medium-Risk,1,1,1,1,1,1,6,1,2012
-0.138074696063995,,2013,0.600654542446136,0.380482465028763,31.259190573785,2.05358095229684,0.135300785303116,South Africa,0.30602103471756,2.48546800826588,36.2068137000957,-0.0462945364415646,Medium-Risk,1,1,1,1,1,1,6,1,2013
-0.125287011265755,31.2,2014,0.640296518802643,0.230833724141121,31.9053501556958,1.5193274375398,0.155199274420738,South Africa,0.165043815970421,1.41382645223793,40.1667158742941,-0.146388962864876,Medium-Risk,1,1,1,1,1,1,6,1,2014
-0.0708397477865219,,2015,0.648553431034088,0.208593904972076,33.6797787454907,0.438735792056356,0.0157780386507511,South Africa,0.0873290970921516,1.32186223678229,37.7078002750993,-0.220544874668121,Medium-Risk,1,1,1,1,1,1,6,1,2015
0.0170262884348631,,2016,0.648330509662628,0.119783155620098,32.1896608002111,0.684612553455795,0.0435598641633987,South Africa,0.101402580738068,0.664552307858116,45.6869077355498,-0.149085000157356,Medium-Risk,1,1,1,1,1,1,6,1,2016
-0.12777316570282,,2017,0.630274713039398,0.13887757062912,33.2518124768773,0.539673956759456,-0.15624788403511,South Africa,0.0707959234714508,1.15794695181735,47.189634345937,-0.284803628921509,Medium-Risk,1,1,1,1,1,1,6,1,2017
-0.136797428131104,,2018,0.63723361492157,-0.0407781675457954,33.9954978254972,1.37429117153459,-0.22182808816433,South Africa,0.103647440671921,1.55678384721676,45.7386176540485,-0.237546816468239,Medium-Risk,1,1,1,1,1,1,6,1,2018
-0.0312809906899929,,2019,0.643925607204437,0.00850539095699787,34.6532754617872,1.31407752293306,-0.188336730003357,South Africa,0.127971157431602,0.25993557687633,50.2455135053928,-0.2832210958004,Medium-Risk,1,1,1,1,1,1,6,1,2019
-0.0594757050275803,,2020,0.690293967723846,0.0204948224127293,37.8354162011745,0.933073684352394,-0.243993982672691,South Africa,0.0465345233678818,-6.1689177146757,52.780991413988,-0.252867221832275,Medium-Risk,1,1,1,1,1,1,6,1,2020
-0.0341691114008427,,2021,0.783295750617981,-0.0907086357474327,34.53100888431,9.6602653363801,0.0649796947836876,South Africa,-0.0701303705573082,4.95503259440756,41.0396501185489,-0.750981450080872,Medium-Risk,1,1,1,1,1,1,6,1,2021
-0.33009460568428,,2022,0.723274409770966,-0.185125753283501,33.4798352578178,2.27046857469365,0.0407747849822044,South Africa,-0.109027646481991,1.91147996033504,43.0974181830946,-0.681386351585388,Medium-Risk,1,1,1,1,1,1,6,1,2022
-0.284670442342758,,2023,0.744892179965973,-0.223697945475578,,1.01471020714548,0.0862350836396217,South Africa,-0.256946682929993,0.698485193724835,44.1469911838428,-0.665642023086548,Medium-Risk,1,1,1,1,1,1,6,1,2023
2.06414246559143,0.1,2010,1.58491122722626,1.62086713314056,16.7197445696918,2.95077319370739,1.74979496002197,Switzerland,1.8709591627121,3.24339715656356,,1.25859427452087,Low-Risk,0,0,0,0,0,0,0,0,2010
2.0290699005127,0.0,2011,1.58480751514435,1.61533617973328,16.6376791837765,2.90052077420682,1.72214198112488,Switzerland,1.86164331436157,1.81310830459596,,1.30034208297729,Low-Risk,0,0,0,0,0,0,0,0,2011
2.13839817047119,0.0,2012,1.64012205600739,1.65106618404388,16.5219261840556,5.81910221569192,1.81180202960968,Switzerland,1.88282430171967,1.17925385250513,,1.41833603382111,Low-Risk,0,0,0,0,0,0,0,0,2012
2.12489438056946,0.0,2013,1.6280300617218,1.61979234218597,16.7887620098092,-3.52948637026792,1.79604589939117,Switzerland,1.81637847423553,1.79214400716117,,1.4011402130127,Low-Risk,0,0,0,0,0,0,0,0,2013
2.1475772857666,0.0,2014,1.55940091609955,1.80034029483795,16.7192644780742,2.89084631923904,1.99025726318359,Switzerland,2.10431861877441,2.34988141500179,,1.40265262126923,Low-Risk,0,0,0,0,0,0,0,0,2014
2.09474182128906,0.0,2015,1.55868053436279,1.72945630550385,17.0674446630017,17.1083833328203,1.90928101539612,Switzerland,1.96745336055756,1.64462750849488,,1.32649421691895,Low-Risk,0,0,0,0,0,0,0,0,2015
1.94298648834229,0.0,2016,1.53236222267151,1.90037965774536,17.2408228496826,24.2480735008832,1.90616285800934,Switzerland,1.97178089618683,2.06868969039562,,1.28985404968262,Low-Risk,0,0,0,0,0,0,0,0,2016
1.94518792629242,0.0,2017,1.5572851896286,1.8755749464035,17.2162171145504,20.6035377868275,1.88867199420929,Switzerland,2.01780319213867,1.36279965488859,,1.24231648445129,Low-Risk,0,0,0,0,0,0,0,0,2017
1.96969377994537,0.0,2018,1.59282386302948,1.7912358045578,16.7182236540887,-22.1051198346506,1.88756000995636,Switzerland,1.99707686901093,2.86044579439036,,1.3194819688797,Low-Risk,0,0,0,0,0,0,0,0,2018
1.94492661952972,0.0,2019,1.49553549289703,1.65198791027069,16.8530605013535,2.82348535660299,1.86265933513641,Switzerland,1.91622769832611,1.14198218965691,,1.31097543239594,Low-Risk,0,0,0,0,0,0,0,0,2019
2.04542946815491,0.1,2020,1.53616297245026,1.58489263057709,20.0431954756295,-32.547361125173,1.77689027786255,Switzerland,1.97202301025391,-2.14173712008038,,1.17624020576477,Low-Risk,0,0,0,0,0,0,0,0,2020
1.95883810520172,0.0,2021,1.54166948795319,1.72331547737122,18.9667523426681,-15.1214427821146,1.76798534393311,Switzerland,1.99079787731171,5.55962020605844,,1.11537563800812,Low-Risk,0,0,0,0,0,0,0,0,2021
2.00936198234558,0.2,2022,1.62134683132172,1.62011301517487,16.4692697536485,-1.9380912110037,1.75118839740753,Switzerland,2.04943490028381,3.04406102969423,,1.15974533557892,Low-Risk,0,0,0,0,0,0,0,0,2022
2.02199912071228,,2023,1.66502690315247,1.72938001155853,16.7263244208761,-9.93929495136828,1.76172566413879,Switzerland,2.13492703437805,0.683328174376044,,1.07144391536713,Low-Risk,0,0,0,0,0,0,0,0,2023
-1.03196251392365,0.1,2010,-0.0839820206165314,-0.454440265893936,39.5439524891017,4.56840018285092,-0.844159185886383,Ukraine,-0.820753991603851,4.09200436668087,91.5918932375376,0.0131317190825939,High-Risk,1,1,1,1,1,1,6,1,2010
-1.0867133140564,0.1,2011,-0.132440626621246,-0.563705265522003,36.8763128364085,4.256089748054,-0.851141273975372,Ukraine,-0.867093980312347,5.44528081048476,85.1737693525904,-0.0704314634203911,High-Risk,1,1,1,1,1,1,6,1,2011
-1.11753916740417,0.1,2012,-0.2795430123806,-0.554683208465576,39.5379741977224,4.47720109403357,-0.81733900308609,Ukraine,-0.59455281496048,0.152314967200653,74.055964307376,-0.0922749042510986,High-Risk,1,1,1,1,1,1,6,1,2012
-1.17666733264923,0.1,2013,-0.315425783395767,-0.585612416267395,38.6815940819239,2.36694390135139,-0.844953835010529,Ukraine,-0.664322078227997,0.045439094492707,78.2755632633463,-0.777284979820251,High-Risk,1,1,1,1,1,1,6,1,2013
-1.02474439144135,0.0,2014,-0.142272517085075,-0.586776256561279,43.5407000374941,0.634438528402592,-0.829762279987335,Ukraine,-0.39884689450264,-10.0788949840953,96.7265802999128,-2.02083349227905,High-Risk,1,1,1,1,1,1,6,1,2014
-1.03961312770844,0.3,2015,-0.0868236571550369,-0.618873357772827,37.3687532184352,-0.217508398305494,-0.873573780059814,Ukraine,-0.554407000541687,-9.7729872128676,125.025871206995,-1.95953238010406,High-Risk,1,1,1,1,1,1,6,1,2015
-0.867796838283539,0.2,2016,0.00176708493381739,-0.410622745752335,33.5044167207813,4.42178946686191,-0.817245066165924,Ukraine,-0.609457552433014,2.44098194492067,123.342420933118,-1.8533319234848,High-Risk,1,1,1,1,1,1,6,1,2016
-0.832255303859711,0.1,2017,0.0149604445323348,-0.281774550676346,33.6062064378191,3.28306130596563,-0.756031930446625,Ukraine,-0.514022350311279,2.35997228099491,109.407147922562,-1.86741781234741,High-Risk,1,1,1,1,1,1,6,1,2017
-0.921338856220245,0.2,2018,-0.0306271463632584,-0.256266981363297,33.4087191126581,3.80086991777664,-0.760341882705688,Ukraine,-0.459631830453873,3.48836234022659,92.7372175750206,-1.87217938899994,High-Risk,1,1,1,1,1,1,6,1,2018
-0.800639629364014,0.2,2019,0.0230735149234533,-0.216642439365387,33.057438930624,3.76649676088543,-0.745435535907745,Ukraine,-0.334266752004623,3.19950386354134,80.6987144339379,-1.42837619781494,High-Risk,1,1,1,1,1,1,6,1,2019
-0.832628607749939,0.0,2020,0.0889049544930458,-0.266943335533142,37.2092047751482,0.194103193490519,-0.713144361972809,Ukraine,-0.410091131925583,-3.75281793983162,83.3576019691388,-1.16393649578094,High-Risk,1,1,1,1,1,1,6,1,2020
-0.787211775779724,,2021,0.070615366101265,-0.290212571620941,33.2615744813331,3.98166133947207,-0.681738317012787,Ukraine,-0.439535766839981,3.44562065945944,70.5832658828963,-1.12698400020599,High-Risk,1,1,1,1,1,1,6,1,2021
-0.634004473686218,,2022,-0.0233073923736811,-0.331597328186035,57.894766176113,0.136428578229067,-0.917947947978973,Ukraine,-0.497119277715683,-28.7585842155085,84.0719419936619,-1.94932460784912,High-Risk,1,1,1,1,1,1,6,1,2022
-0.686146318912506,,2023,-0.100543133914471,-0.266427397727966,65.5600221546264,2.52287921090664,-0.888317406177521,Ukraine,-0.357320100069046,5.53473354745886,96.1309681619187,-1.42982339859009,High-Risk,1,1,1,1,1,1,6,1,2023
-1.2080090045929,,2010,-0.870534300804138,-1.56311976909637,,0.402601927997842,-1.66915047168732,Venezuela,-1.10220277309418,-1.48879125078348,,-1.25623667240143,High-Risk,1,1,1,1,1,1,6,1,2010
-1.1550704240799,,2011,-0.934033572673798,-1.40288519859314,,1.85002511047875,-1.68640148639679,Venezuela,-1.13208639621735,4.17642535923927,,-1.09404599666595,High-Risk,1,1,1,1,1,1,6,1,2011
-1.25829756259918,,2012,-0.906963706016541,-1.4448344707489,,1.3076789836805,-1.71477735042572,Venezuela,-1.08209621906281,5.62595697508641,,-1.02713263034821,High-Risk,1,1,1,1,1,1,6,1,2012
